item,category_id,category_name
سلطة متنوعة /حساء,10,Soups & Broths
سلطة متنوعة أو حساء أو شربة,10,Soups & Broths
سلطة متنوعة أو حساء او شربة,10,Soups & Broths
سلطة متنوعة او حساء او شربة,10,Soups & Broths
سلطة متنوعة او حساء/شربة,10,Soups & Broths
سلطة متنوعة او شربة,10,Soups & Broths
سلطة متنوعة/ حساء,10,Soups & Broths
سلطة متنوعة/حساء,10,Soups & Broths
سلطة متنوعة/حساء او شربة,10,Soups & Broths
سلطة متنوعة/شربة,10,Soups & Broths
شرائح بطاطا ممرقة,10,Soups & Broths
شربة,10,Soups & Broths
شربة فريك,10,Soups & Broths
شربة فريك او حساء خضر بلحم الخروف,10,Soups & Broths
شربة / سلاطة متنوعة,10,Soups & Broths
شربة /حساء,10,Soups & Broths
شربة /سلطة متنوعة,10,Soups & Broths
شربة أو حساء,10,Soups & Broths
شربة او حريرة,10,Soups & Broths
شربة او حساء,10,Soups & Broths
شربة او حساء خضر,10,Soups & Broths
شربة بالشعيرات,10,Soups & Broths
شربة بلحم الخروف,10,Soups & Broths
شربة بلحم العجل,10,Soups & Broths
شربة حمراء,10,Soups & Broths
شربة خضار,10,Soups & Broths
شربة خضر,10,Soups & Broths
شربة دويدية,10,Soups & Broths
شربة شعرية,10,Soups & Broths
شربة شعيرات,10,Soups & Broths
شربة شعيرة,10,Soups & Broths
شربة شعيريات,10,Soups & Broths
شربة فارمسال,10,Soups & Broths
شربة فارمسيال,10,Soups & Broths
شربة فرمسال,10,Soups & Broths
شربة فريك ( لحم الخروف),10,Soups & Broths
شربة فريك (لحم الخروف),10,Soups & Broths
شربة فريك (لحم خ),10,Soups & Broths
شربة فريك /حريرة,10,Soups & Broths
شربة فريك او حريرة,10,Soups & Broths
شربة فريك او حريرة ( لحم الخروف),10,Soups & Broths
شربة فريك او حريرة (لحم الخروف),10,Soups & Broths
شربة فريك او حساء بلحم الخروف,10,Soups & Broths
شربة فريك او حساء خضار بلحم الخروف,10,Soups & Broths
شربة فريك او خضار ) حساء,10,Soups & Broths
شربة فريك بالحم,10,Soups & Broths
شربة فريك بلحم,10,Soups & Broths
شربة فريك بلحم الخروف,10,Soups & Broths
شربة فريك بلحم الخروف (فريك),10,Soups & Broths
شربة فريك بلحم الخروف الطازج,10,Soups & Broths
شربة فريك بلحم الخروف( لحم)//حساء خضار,10,Soups & Broths
شربة فريك بلحم الخروف//حساء خضار,10,Soups & Broths
شربة فريك بلحم العجل,10,Soups & Broths
شربة فريك بلحم خ,10,Soups & Broths
شربة فريك(لحم خ),10,Soups & Broths
شربة فريك/حريرة,10,Soups & Broths
شربة فريك/حساء الخضر,10,Soups & Broths
شربة فريك/حساء بالخضر,10,Soups & Broths
شربة فريك/لسان الطير,10,Soups & Broths
شربة لسان الطير,10,Soups & Broths
شربة مفورة,10,Soups & Broths
شربة/ سلاطة متنوعة,10,Soups & Broths
شربة/حساء,10,Soups & Broths
شربة/سلطة متنوعة,10,Soups & Broths
شربةفريك,10,Soups & Broths
شربه فريك,10,Soups & Broths
شوربة,10,Soups & Broths
شوربة ( حريرة),10,Soups & Broths
شوربة (حريرة),10,Soups & Broths
شوربة (حساء),10,Soups & Broths
شوربة أو حريرة,10,Soups & Broths
شوربة أو حساء الخضر,10,Soups & Broths
شوربة أوحساء الخضر,10,Soups & Broths
شوربة او حريرة,10,Soups & Broths
شوربة او حساء,10,Soups & Broths
شوربة او حساء الخضر,10,Soups & Broths
شوربة بلحم الخروف,10,Soups & Broths
شوربة حريرة,10,Soups & Broths
شوربة حمراء,10,Soups & Broths
شوربة خضار,10,Soups & Broths
شوربة شعرية,10,Soups & Broths
شوربة فريك,10,Soups & Broths
شوربة فريك بلحم الخروف,10,Soups & Broths
شوربة فيرميسال,10,Soups & Broths
شوربة لسان الطير,10,Soups & Broths
شوربة لسان طير,10,Soups & Broths
شوربة( بالمكونات),10,Soups & Broths
شوربة/حساء,10,Soups & Broths
طاجين الزيتون بالمرق,10,Soups & Broths
عجاءن بالمرق,10,Soups & Broths
قطع لحم صغيرة بالمرق,10,Soups & Broths
قطع لحم صغيرة مع مرق,10,Soups & Broths
كرومب مرق,10,Soups & Broths
لحم بالمرق,10,Soups & Broths
لحم خ)شربة فريك,10,Soups & Broths
لحم مرحي ممرق,10,Soups & Broths
لحم ممرق,10,Soups & Broths
ماسدوان/ شربة,10,Soups & Broths
مرق,10,Soups & Broths
مرق احمر بالخضر,10,Soups & Broths
مرق الخضار,10,Soups & Broths
مرق الخضر,10,Soups & Broths
مرق الزيتون,10,Soups & Broths
مرق الزيتون بالفريت,10,Soups & Broths
مرق الزيتون بالفطر,10,Soups & Broths
مرق بالخضار,10,Soups & Broths
مرق بالخضار و الزيتون,10,Soups & Broths
مرق بالخضر,10,Soups & Broths
مرق بالخضروات,10,Soups & Broths
مرق بالزيتون,10,Soups & Broths
مرق بالزيتون بطاطا قارني,10,Soups & Broths
مرق بذنجان,10,Soups & Broths
مرق بروكلو,10,Soups & Broths
مرق بسباس,10,Soups & Broths
مرق خضار,10,Soups & Broths
مرق خضار بالزيتون,10,Soups & Broths
مرق خضار قطع,10,Soups & Broths
مرق خضر,10,Soups & Broths
مرق خضروات,10,Soups & Broths
مرق دولمة,10,Soups & Broths
مرق زيتون,10,Soups & Broths
مرق زيتون اخضر,10,Soups & Broths
مرق زيتون بالبطاطا قارني,10,Soups & Broths
مرق زيتون بطاطا قارني,10,Soups & Broths
مرق زيتون مع بطاطا فريت,10,Soups & Broths
مرق شيفلور,10,Soups & Broths
مرق كرم,10,Soups & Broths
مرق كرمبل,10,Soups & Broths
مرق كرومب,10,Soups & Broths
مرق لحم,10,Soups & Broths
مرق لسان الطير,10,Soups & Broths
مرق مشكل,10,Soups & Broths
مرقة خضار,10,Soups & Broths
مرقة راقو,10,Soups & Broths
مرقة زيتون,10,Soups & Broths
Tadjine zitoune,11,Cooked Dishes & Stews
Tajine sucré,11,Cooked Dishes & Stews
tadjine zitoune,11,Cooked Dishes & Stews
أملات أو شكشوكة,11,Cooked Dishes & Stews
البوراك,11,Cooked Dishes & Stews
بوراك,11,Cooked Dishes & Stews
بوراك / ميني بيتزا / فولوفون,11,Cooked Dishes & Stews
بوراك /فولوفون,11,Cooked Dishes & Stews
بوراك أو سوفلي,11,Cooked Dishes & Stews
بوراك أو فطائر,11,Cooked Dishes & Stews
بوراك أو معقودة,11,Cooked Dishes & Stews
بوراك أو مملحات,11,Cooked Dishes & Stews
بوراك او سوفلي,11,Cooked Dishes & Stews
بوراك او كيش,11,Cooked Dishes & Stews
بوراك اوكيش,11,Cooked Dishes & Stews
بوراك لحم,11,Cooked Dishes & Stews
بوراك/ فولوفون,11,Cooked Dishes & Stews
بوراك/شرمولة,11,Cooked Dishes & Stews
بوراك/فولوفون,11,Cooked Dishes & Stews
بوراك/ميني بيزا,11,Cooked Dishes & Stews
بورك,11,Cooked Dishes & Stews
بيتزا أو بوراك,11,Cooked Dishes & Stews
بيتزا او بوراك,11,Cooked Dishes & Stews
تريدة,11,Cooked Dishes & Stews
تريدة / شخشوخة,11,Cooked Dishes & Stews
تشكشوكة,11,Cooked Dishes & Stews
حميص / شكشوكة,11,Cooked Dishes & Stews
حميص /شكشوكة,11,Cooked Dishes & Stews
خضروات / gratin,11,Cooked Dishes & Stews
خضروات/gratin,11,Cooked Dishes & Stews
دولمة,11,Cooked Dishes & Stews
دولمة بلحم العجل,11,Cooked Dishes & Stews
دولمة خضار,11,Cooked Dishes & Stews
دولمة خضر محشية,11,Cooked Dishes & Stews
دولمة زيتون,11,Cooked Dishes & Stews
دولمة سكالوب,11,Cooked Dishes & Stews
دولمة لحم,11,Cooked Dishes & Stews
دولمة محشية,11,Cooked Dishes & Stews
راقو,11,Cooked Dishes & Stews
راقو ( بالمكونات),11,Cooked Dishes & Stews
راقو(بطاط),11,Cooked Dishes & Stews
راقو/ قراتان,11,Cooked Dishes & Stews
رولي,11,Cooked Dishes & Stews
رولي / تارتولات,11,Cooked Dishes & Stews
رولي /تارتولات,11,Cooked Dishes & Stews
رولي بالجبن,11,Cooked Dishes & Stews
رولي بالزيتون,11,Cooked Dishes & Stews
رولي سكالوب,11,Cooked Dishes & Stews
رولي لحم,11,Cooked Dishes & Stews
رولي/تارتولات,11,Cooked Dishes & Stews
زيتون طاجين,11,Cooked Dishes & Stews
شخشوخة,11,Cooked Dishes & Stews
شخشوخة / مقرطفة,11,Cooked Dishes & Stews
شخشوخة الضفر,11,Cooked Dishes & Stews
شخشوخة الظفر,11,Cooked Dishes & Stews
شخشوخة او مقرطفة,11,Cooked Dishes & Stews
شخشوخة تريدة,11,Cooked Dishes & Stews
شخشوخة/مقرطفة,11,Cooked Dishes & Stews
شرمولة,11,Cooked Dishes & Stews
شكشوكة,11,Cooked Dishes & Stews
شكشوكة خضر,11,Cooked Dishes & Stews
شكشوكة سكالوب,11,Cooked Dishes & Stews
شكشوكة فلفلة,11,Cooked Dishes & Stews
شكشوكة قرنبيط,11,Cooked Dishes & Stews
شكشوكه فلفله,11,Cooked Dishes & Stews
طاجين زيتون,11,Cooked Dishes & Stews
طاجين الجبن,11,Cooked Dishes & Stews
طاجين الجبن بالصلصة,11,Cooked Dishes & Stews
طاجين الجبن بصلصة الزيتون,11,Cooked Dishes & Stews
طاجين الجبن بصلصة الزيتون المقطع و الفطر,11,Cooked Dishes & Stews
طاجين الجبن بصلصة الزيتون مقطع,11,Cooked Dishes & Stews
طاجين الخضر,11,Cooked Dishes & Stews
طاجين الخضروات,11,Cooked Dishes & Stews
طاجين الخظر,11,Cooked Dishes & Stews
طاجين الرخام,11,Cooked Dishes & Stews
طاجين الزيتون,11,Cooked Dishes & Stews
طاجين الزيتون بالفطر,11,Cooked Dishes & Stews
طاجين الزيتون و الفطر,11,Cooked Dishes & Stews
طاجين الشواء,11,Cooked Dishes & Stews
طاجين العين,11,Cooked Dishes & Stews
طاجين الياهني,11,Cooked Dishes & Stews
طاجين بالزيتون,11,Cooked Dishes & Stews
طاجين برانية,11,Cooked Dishes & Stews
طاجين بسباس,11,Cooked Dishes & Stews
طاجين جبن,11,Cooked Dishes & Stews
طاجين جبن بالزيتون,11,Cooked Dishes & Stews
طاجين جبن مع صوص بلونش و زيتون و فطر,11,Cooked Dishes & Stews
طاجين خضر,11,Cooked Dishes & Stews
طاجين خضروات,11,Cooked Dishes & Stews
طاجين راقو,11,Cooked Dishes & Stews
طاجين راقو ( كرنب),11,Cooked Dishes & Stews
طاجين راقو (كرنب),11,Cooked Dishes & Stews
طاجين زيتون بالفطر,11,Cooked Dishes & Stews
طاجين زيتون بالفطر( من الفطر),11,Cooked Dishes & Stews
طاجين شوا,11,Cooked Dishes & Stews
طاجين غراتان,11,Cooked Dishes & Stews
طاجين لحو,11,Cooked Dishes & Stews
طبق فلفلة شكشوكة,11,Cooked Dishes & Stews
غراتان,11,Cooked Dishes & Stews
غراتان الخضار,11,Cooked Dishes & Stews
غراتان الخضر,11,Cooked Dishes & Stews
غراتان باذنجان,11,Cooked Dishes & Stews
غراتان باذنجان بالخضار,11,Cooked Dishes & Stews
غراتان بالخضار,11,Cooked Dishes & Stews
غراتان بالخضر,11,Cooked Dishes & Stews
غراتان بسباس,11,Cooked Dishes & Stews
غراتان بطاطس,11,Cooked Dishes & Stews
غراتان بلحم العجل,11,Cooked Dishes & Stews
غراتان خضار,11,Cooked Dishes & Stews
غراتان خضار بالجبن,11,Cooked Dishes & Stews
غراتان خضار بالفرماج,11,Cooked Dishes & Stews
غراتان خضر,11,Cooked Dishes & Stews
غراتان شفلور,11,Cooked Dishes & Stews
غراتان شوفلاغ,11,Cooked Dishes & Stews
غراتان شوفلور,11,Cooked Dishes & Stews
غراتان شيفلور,11,Cooked Dishes & Stews
غراتان( بالمكونات),11,Cooked Dishes & Stews
فطائر (ميني كيش),11,Cooked Dishes & Stews
فطائر(ميني كيش),11,Cooked Dishes & Stews
فلفل شكشوكة,11,Cooked Dishes & Stews
فلفلة شكشوكة,11,Cooked Dishes & Stews
فلفله شكشوكه,11,Cooked Dishes & Stews
فولفون,11,Cooked Dishes & Stews
فولوفن او بوراك,11,Cooked Dishes & Stews
فولوفون أو طاجين الجبن,11,Cooked Dishes & Stews
قراتان,11,Cooked Dishes & Stews
قراتان ( بالمكونات),11,Cooked Dishes & Stews
قراتان الباذنجان,11,Cooked Dishes & Stews
قراتان الخضار,11,Cooked Dishes & Stews
قراتان القرعة,11,Cooked Dishes & Stews
قراتان بالخضار,11,Cooked Dishes & Stews
قراتان بالشوفلور,11,Cooked Dishes & Stews
قراتان خضار,11,Cooked Dishes & Stews
قراتان خضر,11,Cooked Dishes & Stews
قراتان خضروات,11,Cooked Dishes & Stews
قراتان خضروات متنوعة,11,Cooked Dishes & Stews
قراتان شفلور,11,Cooked Dishes & Stews
قراتان شوفلار,11,Cooked Dishes & Stews
قراتان شوفلور,11,Cooked Dishes & Stews
قراتان شيفلور,11,Cooked Dishes & Stews
قراتان في الفرن,11,Cooked Dishes & Stews
قراتان لحم,11,Cooked Dishes & Stews
قراتان لحم مرحي,11,Cooked Dishes & Stews
قرتان,11,Cooked Dishes & Stews
قرتان الشوفلور,11,Cooked Dishes & Stews
قرتان بالبدنجان,11,Cooked Dishes & Stews
قرتان بالبذنجان,11,Cooked Dishes & Stews
قرتان بالخضار,11,Cooked Dishes & Stews
قرتان بالخضر,11,Cooked Dishes & Stews
قرتان بالشوفلور,11,Cooked Dishes & Stews
قرتان خضار,11,Cooked Dishes & Stews
قرتان خضروات,11,Cooked Dishes & Stews
قرتان خضروات متنوعة,11,Cooked Dishes & Stews
قرتان شوفلار,11,Cooked Dishes & Stews
قرتان شوفلور,11,Cooked Dishes & Stews
كيش,11,Cooked Dishes & Stews
لحم رولي,11,Cooked Dishes & Stews
لحم رولي بالجبن,11,Cooked Dishes & Stews
محشي و دولمة,11,Cooked Dishes & Stews
محشي ودولمة,11,Cooked Dishes & Stews
مرطبات رولي,11,Cooked Dishes & Stews
ميني بيزا او بوراك,11,Cooked Dishes & Stews
Fritte,12,Potato Dishes
البطاطا,12,Potato Dishes
البطاطا المقلية,12,Potato Dishes
البطاطا مقلية,12,Potato Dishes
البطاطا و الجبن,12,Potato Dishes
بطاطا,12,Potato Dishes
بطاطا كوشة,12,Potato Dishes
بطاطا مقلية,12,Potato Dishes
بطاطا الكوشة,12,Potato Dishes
بطاطا المقلية,12,Potato Dishes
بطاطا بالفرن,12,Potato Dishes
بطاطا برانية,12,Potato Dishes
بطاطا برمونتي,12,Potato Dishes
بطاطا بيري,12,Potato Dishes
بطاطا راقو,12,Potato Dishes
بطاطا شبه مجمدة,12,Potato Dishes
بطاطا شبه مجمدة مقلية,12,Potato Dishes
بطاطا صوطي,12,Potato Dishes
بطاطا غراتان,12,Potato Dishes
بطاطا غرتان,12,Potato Dishes
بطاطا فرن,12,Potato Dishes
بطاطا فريت,12,Potato Dishes
بطاطا فور,12,Potato Dishes
بطاطا في الفرن,12,Potato Dishes
بطاطا قارني,12,Potato Dishes
بطاطا قراتان,12,Potato Dishes
بطاطا قراتن,12,Potato Dishes
بطاطا قراطا,12,Potato Dishes
بطاطا قرتان,12,Potato Dishes
بطاطا كراتان,12,Potato Dishes
بطاطا كراتان أو مرحية,12,Potato Dishes
بطاطا كراتان او مرحبة,12,Potato Dishes
بطاطا كراتان او مرحية,12,Potato Dishes
بطاطا كوشا,12,Potato Dishes
بطاطا كوشة (بطاطا مقلية),12,Potato Dishes
بطاطا كوشة / غراتان بطاطا,12,Potato Dishes
بطاطا كوشة / فريت,12,Potato Dishes
بطاطا كوشة أو بطاطا مرحية,12,Potato Dishes
بطاطا كوشة او بطاطا مرحية,12,Potato Dishes
بطاطا كوشة/بطاطا مرحية,12,Potato Dishes
بطاطا كوشة/بطاطا مهروسة,12,Potato Dishes
بطاطا كوشة/غراتن شوفلور,12,Potato Dishes
بطاطا كوشة/فريت,12,Potato Dishes
بطاطا كوشه,12,Potato Dishes
بطاطا مجمدة,12,Potato Dishes
بطاطا مجمدة مقلية,12,Potato Dishes
بطاطا محشية,12,Potato Dishes
بطاطا محشيه,12,Potato Dishes
بطاطا محمرة بالفرن,12,Potato Dishes
بطاطا مرحية,12,Potato Dishes
بطاطا مرحية أو بطاطا كوشة,12,Potato Dishes
بطاطا مرحية او بطاطا في الفرن,12,Potato Dishes
بطاطا مرحية او بطاطا كوشة,12,Potato Dishes
بطاطا مرحية بالجبن أو بطاطا كوشة,12,Potato Dishes
بطاطا مرحية بالجبن او بطاطا في الفرن,12,Potato Dishes
بطاطا مرحية بالجبن او بطاطا كوشة,12,Potato Dishes
بطاطا مرحيه,12,Potato Dishes
بطاطا مسحوقة,12,Potato Dishes
بطاطا مسلوقة,12,Potato Dishes
بطاطا مسلوقه,12,Potato Dishes
بطاطا مطحونة,12,Potato Dishes
بطاطا مقلية (فريت),12,Potato Dishes
بطاطا مقلية دوائر,12,Potato Dishes
بطاطا مقلية شكشوكة,12,Potato Dishes
بطاطا مقلية مجمدة مع الفطر/عصيدة بطاطا,12,Potato Dishes
بطاطا مقلية/طاجين زيتون,12,Potato Dishes
بطاطا مقليه,12,Potato Dishes
بطاطا مكعبات,12,Potato Dishes
بطاطا مكعبات مقلية,12,Potato Dishes
بطاطا مهروسة,12,Potato Dishes
بطاطا مهروسة ( Puré),12,Potato Dishes
بطاطا مهروسة ( بيري),12,Potato Dishes
بطاطا مهروسة (بيري),12,Potato Dishes
بطاطا مهروسة او بطاطا في الفرن,12,Potato Dishes
بطاطا مهروسة غبرة,12,Potato Dishes
بطاطا مهروسة(بيري),12,Potato Dishes
بطاطا مهروسة/بطاطا كوشة,12,Potato Dishes
بطاطاكوشة,12,Potato Dishes
بطاطامقلية,12,Potato Dishes
بطاطامهروسة,12,Potato Dishes
بطاطة فريت,12,Potato Dishes
بوراك (بطاطا),12,Potato Dishes
بيري بطاطا,12,Potato Dishes
بيري بطاطا مرحية,12,Potato Dishes
جزر فيشي و بطاطا,12,Potato Dishes
حصيدة البطاطا,12,Potato Dishes
خضار بالبطاطا المقلية,12,Potato Dishes
خضر محشيةبطاطا,12,Potato Dishes
دولمة خضار بطاطا فلفل جريوات,12,Potato Dishes
دولمة:بطاطا,12,Potato Dishes
راقو بطاطا مقلية دوائر,12,Potato Dishes
سلاطة بطاطا متنوعة,12,Potato Dishes
سلاطة جزائرية : بطاطا مسلوقة,12,Potato Dishes
سلاطة جزائرية(بطاطا مسلوقة),12,Potato Dishes
سلطة بطاطا متنوعة,12,Potato Dishes
سلطة جزائرية ( بطاطا مسلوقة),12,Potato Dishes
سلطة جزائرية (بطاطا.طماطم.جزر.زيتون),12,Potato Dishes
سلطة جزائرية (بطاطا.طماطم.خيار),12,Potato Dishes
سلطة جزائرية (بطاطا.طماطم.زيتون.جزر),12,Potato Dishes
سلطة جزائرية(بطاطا),12,Potato Dishes
سلطة جزائرية(بطاطا مسلوقة),12,Potato Dishes
سلطة جزائرية: بطاطا مسلوقة,12,Potato Dishes
سلطة جزائرية:بطاطا مسلوقة,12,Potato Dishes
سلطة: بطاطا,12,Potato Dishes
طاجين الزيتون بالفريت,12,Potato Dishes
طاجين دولمة (بطاطا),12,Potato Dishes
طاجين دولمة(بطاطا),12,Potato Dishes
طاجين زيتون بالفريت,12,Potato Dishes
طاجين زيتون مع بطاطا مقلية,12,Potato Dishes
طاجين زيتون مع بطاطا مقليه,12,Potato Dishes
طبق بطاطا مقلية,12,Potato Dishes
طبق بطاطا مهروسة,12,Potato Dishes
عصيدة بطاطا,12,Potato Dishes
عصيدة البطاطا,12,Potato Dishes
عصيدة البطاطا Puré,12,Potato Dishes
عصيدة البطاطا بالجبن,12,Potato Dishes
عصيدة بطاطا بالجبن,12,Potato Dishes
عصيده البطاطا,12,Potato Dishes
غراتا بطاطا,12,Potato Dishes
غراتان (البطاطا),12,Potato Dishes
غراتان (بطاطا),12,Potato Dishes
غراتان البطاطا,12,Potato Dishes
غراتان بطاطا,12,Potato Dishes
غراتان بطاطا بالجبن,12,Potato Dishes
غراتان بطاطا بالخضر,12,Potato Dishes
غراتان بطاطا بالفرماج,12,Potato Dishes
غراتان بطاطا مقلية,12,Potato Dishes
غراتن بطاطا بالخضر,12,Potato Dishes
غراطن بطاطا,12,Potato Dishes
غراطن بطاطا بالحم,12,Potato Dishes
غرتان بطاطا,12,Potato Dishes
فريت,12,Potato Dishes
فريت املات,12,Potato Dishes
فريت املات او بطاطا كوشة,12,Potato Dishes
فريت اومليت,12,Potato Dishes
فريت بطاطا,12,Potato Dishes
فريت زيتون,12,Potato Dishes
فريت شكشوكة,12,Potato Dishes
فريت شكشوكة بالبذنجان,12,Potato Dishes
فريت مقلي,12,Potato Dishes
فريت( بالمكونات),12,Potato Dishes
قراتا بطاطا,12,Potato Dishes
قراتا بطاطا بشامال,12,Potato Dishes
قراتان البطاطا,12,Potato Dishes
قراتان بالخضر أو البطاطا,12,Potato Dishes
قراتان بطاطا,12,Potato Dishes
قراتان بطاطا بالجبن,12,Potato Dishes
قراتان بطاطا بالحم,12,Potato Dishes
قراتان بطاطا جبن,12,Potato Dishes
قرتان بطاطا,12,Potato Dishes
قرتان بطاطا وخضروات,12,Potato Dishes
قطع بطاطا,12,Potato Dishes
قوفريت,12,Potato Dishes
كراتان بطاطا,12,Potato Dishes
معقودة بطاطا,12,Potato Dishes
Dattes,13,Fruits
Fruit,13,Fruits
Fruit de saison,13,Fruits
Yaourt fruité,13,Fruits
fruit,13,Fruits
أناناس,13,Fruits
إجاص,13,Fruits
إيجاص,13,Fruits
اجاص,13,Fruits
اجاص/تفاح,13,Fruits
الإجاص,13,Fruits
الإيجاص,13,Fruits
البرتقال,13,Fruits
التفاح,13,Fruits
التمر,13,Fruits
الخوخ,13,Fruits
السحور: كسكس بالعنب المجفف,13,Fruits
العنب,13,Fruits
الفاكهة,13,Fruits
الفراولة,13,Fruits
الكسكس بالزبيب,13,Fruits
المسفوف(كسكس.سكر.زبيب),13,Fruits
الموز,13,Fruits
او خوخ,13,Fruits
او دقلة,13,Fruits
باغورت بالفواكه,13,Fruits
باغورت فواكه,13,Fruits
برتقال,13,Fruits
برتقال ( طومسون),13,Fruits
برتقال (أو كليمونتين Clémentine وحدتين),13,Fruits
برتقال /ماء معدني,13,Fruits
برتقال أو تفاح,13,Fruits
برتقال أو خوخ,13,Fruits
برتقال أو عصير الفواكه,13,Fruits
برتقال أو كليمونتين,13,Fruits
برتقال أو موز,13,Fruits
برتقال او تفاح,13,Fruits
برتقال او كليمونتين,13,Fruits
برتقال او مندرين,13,Fruits
برتقال او مندرينة,13,Fruits
برتقال او موز,13,Fruits
برتقال موسمي,13,Fruits
برتقال موسمي-مندرينة,13,Fruits
برتقال/ المشماش,13,Fruits
برتقال/ تفاح,13,Fruits
برتقال/ تفاح/كلمنتين,13,Fruits
برتقال/تفاح,13,Fruits
برتقال/خوخ,13,Fruits
برتقال/ماندارين,13,Fruits
برتقال/مندرين,13,Fruits
برتقال1,13,Fruits
برتقالة,13,Fruits
برقوق,13,Fruits
برقوق بالزبيب,13,Fruits
بنان او تفاح,13,Fruits
تحلية الزبيب مع البرقوق,13,Fruits
تفاح,13,Fruits
تفاح / برتقال,13,Fruits
تفاح / موز,13,Fruits
تفاح /برتقال,13,Fruits
تفاح /ماء معدني,13,Fruits
تفاح /موز,13,Fruits
تفاح أو برتقال,13,Fruits
تفاح أو خوخ,13,Fruits
تفاح أو موز,13,Fruits
تفاح اخضر,13,Fruits
تفاح او برتقال,13,Fruits
تفاح او خوخ,13,Fruits
تفاح او عصير,13,Fruits
تفاح او موز,13,Fruits
تفاح او ياغورت,13,Fruits
تفاح اوبرتقال,13,Fruits
تفاح بين و150غ,13,Fruits
تفاح/ برتقال,13,Fruits
تفاح/ برتقال/ كلمنتين,13,Fruits
تفاح/إجاص,13,Fruits
تفاح/برتقال,13,Fruits
تفاح/برتقال/ كلمنتين,13,Fruits
تفاح/خوخ,13,Fruits
تفاح/عصير,13,Fruits
تفاح/موز,13,Fruits
تفاح/نكتارين,13,Fruits
تفاحة,13,Fruits
تمر,13,Fruits
تمر بالحليب,13,Fruits
تمر دقلة,13,Fruits
تمر دڨلة,13,Fruits
تمر(5قطع),13,Fruits
تمر(5وحدات),13,Fruits
تمر/ شامية,13,Fruits
حبات تمر,13,Fruits
حبة برتقال,13,Fruits
حساء الشوبة/ قراتين,13,Fruits
حساء الشوبة/قراتين,13,Fruits
حلو (عنب),13,Fruits
حلو(عنب جاف),13,Fruits
خبز / فاكهة موسمية / ماء,13,Fruits
خبز الماء تفاح,13,Fruits
خبز الماء ياغورت بالفواكه,13,Fruits
خبز بمعجون الفواكه,13,Fruits
خبز/فاكهة موسمية/ماء,13,Fruits
خوخ,13,Fruits
خوخ / مشمش,13,Fruits
خوخ /مشمش,13,Fruits
خوخ او تفاح,13,Fruits
خوخ او عصير الفواكه,13,Fruits
خوخ-مشمش,13,Fruits
خوخ/ مشماش,13,Fruits
خوخ/مشماش/نكتارين,13,Fruits
خوخ/مشمش,13,Fruits
خوخ/نكتارين,13,Fruits
دقلة,13,Fruits
دقلة (تمر),13,Fruits
دقلة / زلابية,13,Fruits
دقلة()/ قلب اللوز,13,Fruits
زبيب,13,Fruits
زعرورة أو موز,13,Fruits
زعرورة او فراولة,13,Fruits
سفة (عنب جاف),13,Fruits
سفة(عنب جاف),13,Fruits
سلاطة فواكه,13,Fruits
سلطة الفاكهة,13,Fruits
سلطة الفواكه,13,Fruits
سلطة فواكه,13,Fruits
طاجين التفاح,13,Fruits
طاجين الحلو البرقوق,13,Fruits
طاجين الفواكه,13,Fruits
طاجين برقوق,13,Fruits
طاجين حلو (تفاح),13,Fruits
طاجين زبيب,13,Fruits
طاجين زبيب و برقوق,13,Fruits
طاجين زبيب وبرقوق,13,Fruits
طاجيين برقوق,13,Fruits
طعام بالزبيب,13,Fruits
طعام بالعنب المجفف,13,Fruits
طعام مجفف بالعنب,13,Fruits
عصير الفواكه,13,Fruits
عصير الفواكه أو برتقال,13,Fruits
عصير الفواكه أو تفاح,13,Fruits
عصير الفواكه او مشروبات غازية,13,Fruits
عصير الفواكه ماء معدني,13,Fruits
عصير الفواكه و ماء معدني,13,Fruits
عصير الفواكه1,13,Fruits
عصير بالفاكهة,13,Fruits
عصير بالفواكه,13,Fruits
عصير فاكهة,13,Fruits
عصير فواكه,13,Fruits
عصير فواكه أو ياغورت فواكه,13,Fruits
عصير فواكه/تفاح,13,Fruits
عصيرالفواكه,13,Fruits
عصيرفواكه,13,Fruits
علبتين تونة,13,Fruits
عنب,13,Fruits
عنب جاف,13,Fruits
عنب مجفف,13,Fruits
عنب/ تفاح,13,Fruits
عنب/تفاح,13,Fruits
غراتين,13,Fruits
فاكه موسيمية و عصير الفواكه,13,Fruits
فاكهة,13,Fruits
فاكهة تفاح/زعرور/خوخ,13,Fruits
فاكهة موسمية,13,Fruits
فاكهة (/مشمش/زعرور/خوخ),13,Fruits
فاكهة (تفاح/زعرور/خوخ),13,Fruits
فاكهة (مشمش/زعرور/خوخ),13,Fruits
فاكهة -تفاح/برتقال/فراولة,13,Fruits
فاكهة .م,13,Fruits
فاكهة /خوخ/مشمش/زعرور,13,Fruits
فاكهة /ماء معدني,13,Fruits
فاكهة /مشمش/زعرور/خوخ,13,Fruits
فاكهة أو ياغورت,13,Fruits
فاكهة إجاص,13,Fruits
فاكهة التفاح,13,Fruits
فاكهة الخوخ,13,Fruits
فاكهة الفصل,13,Fruits
فاكهة الموز,13,Fruits
فاكهة الموسم,13,Fruits
فاكهة برتقال,13,Fruits
فاكهة تفاح,13,Fruits
فاكهة م,13,Fruits
فاكهة متنوعة,13,Fruits
فاكهة مشمش/خوخ/زعرور,13,Fruits
